stn_code,sampling_date,state,location,agency,type,so2,no2,rspm,spm,location_monitoring_station,pm2_5,date
169.0,13-08-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,65.3,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-08-13
169.0,16-08-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,19.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-08-16
169.0,18-08-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,22.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-08-18
169.0,23-08-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,24.0,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-08-23
169.0,25-08-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,43.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-08-25
169.0,30-08-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,31.3,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-08-30
169.0,9/2/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,44.3,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-02-09
169.0,9/8/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,16.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-08-09
169.0,13-09-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,37.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-09-13
169.0,15-09-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,24.3,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-09-15
169.0,20-09-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,42.0,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-09-20
169.0,24-09-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,29.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-09-24
169.0,29-09-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,66.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-09-29
169.0,30-09-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,19.0,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-09-30
169.0,10/4/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,23.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-04-10
169.0,10/6/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,13.3,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-06-10
169.0,10/11/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,91.0,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-11-10
169.0,18-10-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,100.0,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-10-18
169.0,20-10-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,80.0,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-10-20
169.0,25-10-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,77.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-10-25
169.0,27-10-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,95.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-10-27
169.0,29-10-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,92.3,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-10-29
169.0,11/1/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,94.0,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-01-11
169.0,11/3/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,118.3,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-03-11
169.0,11/9/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,65.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-09-11
169.0,11/11/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,83.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-11-11
169.0,11/12/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,222.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-12-11
169.0,16-11-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,74.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-11-16
169.0,24-11-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,81.3,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-11-24
169.0,26-11-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,148.0,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-11-26
169.0,29-11-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,100.3,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-11-29
169.0,12/1/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,89.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-01-12
169.0,12/3/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,90.0,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-03-12
169.0,12/6/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,122.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-06-12
169.0,12/8/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,109.0,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-08-12
169.0,12/10/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,110.0,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-10-12
169.0,12/11/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,113.0,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-11-12
169.0,13-12-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,115.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-12-13
169.0,15-12-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,124.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-12-15
169.0,17-12-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,124.3,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-12-17
169.0,20-12-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,64.0,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-12-20
169.0,22-12-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,59.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-12-22
169.0,24-12-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,95.3,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-12-24
169.0,27-12-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,82.7,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-12-27
169.0,29-12-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,145.0,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-12-29
169.0,31-12-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,"Residential, Rural and other Areas",,,,34.0,"Bank of India, Kalbadevi Branch, Kalbadevi, Mumbai",,2004-12-31
170.0,1/6/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,189.3,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-06-01
170.0,1/8/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,135.3,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-08-01
170.0,13-01-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,280.7,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-01-13
170.0,15-01-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,209.7,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-01-15
170.0,20-01-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,81.3,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-01-20
170.0,22-01-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,72.7,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-01-22
170.0,27-01-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,139.3,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-01-27
170.0,29-01-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,69.0,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-01-29
170.0,2/4/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,142.0,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-04-02
170.0,2/6/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,141.3,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-06-02
170.0,2/10/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,140.0,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-10-02
170.0,2/12/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,142.3,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-12-02
170.0,17-02-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,79.3,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-02-17
170.0,19-02-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,69.0,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-02-19
170.0,24-02-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,136.0,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-02-24
170.0,26-02-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,65.7,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-02-26
170.0,3/4/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,135.7,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-04-03
170.0,3/9/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,123.0,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-09-03
170.0,3/11/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,101.0,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-11-03
170.0,16-03-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,101.7,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-03-16
170.0,18-03-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,101.7,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-03-18
170.0,23-03-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,51.3,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-03-23
170.0,25-03-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,84.7,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-03-25
170.0,30-03-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,35.3,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-03-30
170.0,4/5/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,65.0,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-05-04
170.0,4/7/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,34.7,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-07-04
170.0,13-04-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,30.0,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-04-13
170.0,15-04-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,37.3,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-04-15
170.0,20-04-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,39.3,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-04-20
170.0,22-04-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,42.7,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-04-22
170.0,27-04-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,35.0,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-04-27
170.0,29-04-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,33.0,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-04-29
170.0,5/6/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,77.3,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-06-05
170.0,5/12/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,55.0,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-12-05
170.0,18-05-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,30.7,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-05-18
170.0,20-05-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,25.3,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-05-20
170.0,25-05-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,49.7,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-05-25
170.0,27-05-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,37.7,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-05-27
170.0,30-05-04,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,48.0,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-05-30
170.0,6/1/2004,Maharashtra,Mumbai,National Environmental Engineering Research Institute,Industrial Area,,,,22.7,"Parel T.T., BMC Southward Office, DR. Ambedkar Road, Mumbai",,2004-01-06
